local_authority_name,year_quarter,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,LGVs,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs,all_motor_vehicles,year,region_id,region_name,region_ons_code,local_authority_id,local_authority_code,easting,northing,latitude,longitude,count_records
Peterborough,2017Q3,1840.0,951.0,130385.0,1624.0,20520.0,1787.0,519.0,475.0,358.0,1885.0,3546.0,8570.0,162050.0,2017.0,7.0,East of England,E12000006,129.0,E06000031,"507460, 514405, 517413, 515303, 518152, 516740, 514820, 521550, 518000, 519260, 520030","300000, 304963, 305802, 301070, 296015, 298000, 302000, 294800, 300950, 295320, 296570, 295455","52.549883026, 52.593104027, 52.542958694, 52.587194719, 52.566765919, 52.594626328, 52.602201239, 52.637725276, 52.554957507, 52.544138839, 52.538412849, 52.62987942","-0.415270816, -0.206666162, -0.241900981, -0.259388868, -0.261433558, -0.297536786, -0.31398872, -0.259145333, -0.270268697, -0.2766081, -0.308062328, -0.229478703",288.0
Peterborough,2017Q4,349.0,218.0,36077.0,269.0,6011.0,979.0,219.0,395.0,145.0,1391.0,883.0,4012.0,46587.0,2017.0,7.0,East of England,E12000006,129.0,E06000031,"520800, 518286, 517519, 517914, 518013","304809, 297424, 302615, 294331, 301660","52.608506289, 52.534175687, 52.599313278, 52.561883237, 52.628161319","-0.217858578, -0.261954145, -0.258646523, -0.2538326, -0.268872363",120.0
Peterborough,2018Q1,377.0,73.0,11399.0,257.0,1661.0,83.0,23.0,9.0,4.0,0.0,3.0,122.0,13512.0,2018.0,7.0,East of England,E12000006,129.0,E06000031,"518617, 518841, 517315","303332, 300540, 297717","52.589728, 52.564313, 52.615098","-0.25047444, -0.24818106, -0.26869523",72.0
Peterborough,2018Q2,1791.0,2128.0,291287.0,1486.0,51225.0,6693.0,1943.0,2716.0,791.0,3035.0,16171.0,31349.0,377475.0,2018.0,7.0,East of England,E12000006,129.0,E06000031,"514700, 516889, 523162, 516000, 514986, 507450, 518715, 516540, 507588, 519240, 517193, 519370, 519000, 521050, 517215, 519017, 515050, 518380, 517741, 518638, 518253, 519792, 527610, 520447","294800, 300561, 304272, 294420, 296980, 296853, 301720, 296600, 308248, 299550, 301096, 306994, 306358, 294840, 297340, 295866, 305472, 297800, 303949, 299750, 297450, 300012, 300412, 302463","52.557656, 52.538202, 52.564972, 52.535575707, 52.583124, 52.584948, 52.55509, 52.539073, 52.589381, 52.623637, 52.547725, 52.657977, 52.634235, 52.599929, 52.556677, 52.586545227, 52.641749871, 52.648502, 52.607316, 52.562411, 52.560953, 52.620664, 52.584819, 52.594637","-0.25601827, -0.310381716, -0.28220449, -0.24610071, -0.41352836, -0.41549945, -0.30446934, -0.29107825, -0.21457094, -0.26164456, -0.30180425, -0.27080394, -0.27465203, -0.25715914, -0.2501738, -0.24226783, -0.18054951, -0.231032478, -0.2395549, -0.24437317, -0.25183566, -0.117849106, -0.26995292, -0.22304604",576.0
Peterborough,2018Q3,640.0,328.0,41964.0,584.0,5686.0,507.0,134.0,166.0,30.0,362.0,332.0,1531.0,50093.0,2018.0,7.0,East of England,E12000006,129.0,E06000031,"518720, 522500, 514405, 517413, 516740, 518152, 514820, 517807, 514000, 516849, 517427, 532698, 505403, 520030","296192, 304963, 302372, 296170, 299678, 296015, 304688, 294800, 300950, 308855, 296030, 296570, 300926, 295455","52.538411, 52.629878, 52.549881, 52.593102, 52.582241, 52.549602, 52.593579, 52.550188, 52.627176, 52.550636, 52.661183, 52.608911, 52.554956, 52.544137","-0.19479956, -0.32014497, -0.27642363, -0.26094915, -0.26833713, -0.25051049, -0.039407253, -0.44486626, -0.31398879, -0.25914541, -0.22947878, -0.27660817, -0.3080624, -0.27026877",336.0
Peterborough,2018Q4,578.0,152.0,19733.0,299.0,3061.0,111.0,21.0,12.0,8.0,3.0,4.0,159.0,23404.0,2018.0,7.0,East of England,E12000006,129.0,E06000031,"517762, 515303, 519978, 522891, 520524, 517519, 516340, 518013","301798, 305802, 304464, 302615, 294331, 299869, 306014, 303327","52.638495, 52.613822, 52.583401, 52.601218, 52.62548, 52.637724, 52.534174, 52.608505","-0.23063733, -0.18638361, -0.262642, -0.28269081, -0.22034548, -0.29753686, -0.26887244, -0.2586466",192.0
Peterborough,2019Q1,506.0,128.0,16722.0,309.0,2065.0,119.0,36.0,13.0,11.0,13.0,5.0,197.0,19421.0,2019.0,7.0,East of England,E12000006,129.0,E06000031,"518617, 518841, 513468, 517315","300540, 303332, 295756, 297717","52.547837, 52.615098, 52.589728, 52.564313","-0.32808091, -0.24818106, -0.25047444, -0.26869523",96.0
Peterborough,2019Q2,984.0,1449.0,222526.0,778.0,37565.0,5963.0,1467.0,1546.0,530.0,1869.0,10416.0,21791.0,284109.0,2019.0,7.0,East of England,E12000006,129.0,E06000031,"507655, 515735, 519960, 516889, 514842, 517664, 519970, 527526, 514986, 515885, 506548, 519610, 518715, 517193, 519370, 531671, 519000, 517215, 518638, 519156, 519551","299911, 304272, 299793, 304544, 296099, 296100, 306994, 295866, 294469, 303949, 300756, 306401, 296170, 300012, 305645, 295920, 297330, 298357, 302074, 297340, 302463","52.55003, 52.549536, 52.560801, 52.535984, 52.550167, 52.547998, 52.547725, 52.585294, 52.591551, 52.584819, 52.604101, 52.6381, 52.582062, 52.622701, 52.642188, 52.648502, 52.607316, 52.623637, 52.620664, 52.570733, 52.560953","-0.26610987, -0.30827231, -0.29375802, -0.23748914, -0.25183566, -0.41246101, -0.24244442, -0.42690984, -0.11928106, -0.23457688, -0.30180425, -0.27465203, -0.27080394, -0.056300683, -0.2501738, -0.2321178, -0.24597527, -0.23223993, -0.2395549, -0.29024636, -0.26995292",504.0
Peterborough,2019Q3,521.0,2005.0,279869.0,1341.0,38311.0,5945.0,1387.0,1920.0,467.0,1464.0,9448.0,20631.0,342157.0,2019.0,7.0,East of England,E12000006,129.0,E06000031,"522884, 516740, 514820, 517000, 518152, 516000, 522021, 517413, 520250, 516540, 515031, 520408, 520030, 518500, 514405, 517612, 518000, 520054, 513016, 511870","303110, 302480, 294929, 294800, 300950, 295320, 295455, 308271, 302388, 294840, 304963, 296015, 298704, 302035, 301780, 305110, 307421, 295145, 297450, 296570","52.602803, 52.542019, 52.562411, 52.542957, 52.60751, 52.600896, 52.60594, 52.611874, 52.650803, 52.593102, 52.632223, 52.539527, 52.572916, 52.66039, 52.554956, 52.544137, 52.538411, 52.629878, 52.549881, 52.539073","-0.26143363, -0.29107825, -0.30525322, -0.28220449, -0.27364662, -0.25175715, -0.22337869, -0.18656751, -0.34847915, -0.26729049, -0.25914541, -0.33047254, -0.3080624, -0.22583884, -0.19771512, -0.22993792, -0.22947878, -0.27660817, -0.27026877, -0.31398879",480.0
Peterborough,2019Q4,516.0,397.0,73473.0,770.0,9345.0,1167.0,269.0,462.0,64.0,227.0,1430.0,3619.0,87604.0,2019.0,7.0,East of England,E12000006,129.0,E06000031,"519200, 517062, 507398, 515303, 512522, 518013, 518286, 517519, 518770, 518780, 519357","302615, 304809, 305802, 297100, 302100, 297655, 299000, 294331, 299836, 299101, 298463","52.608505, 52.585732, 52.603618, 52.577134, 52.558782, 52.575857, 52.572359, 52.563643, 52.637724, 52.62816, 52.534174","-0.24131161, -0.24930129, -0.24876873, -0.41623878, -0.27392515, -0.34110809, -0.24059474, -0.29753686, -0.25383267, -0.26887244, -0.2586466",264.0
Peterborough,2020Q1,369.0,611.0,73214.0,224.0,18886.0,2220.0,806.0,1243.0,424.0,2063.0,7100.0,13857.0,106792.0,,,,,,,,,,,
Peterborough,2020Q2,342.0,1003.0,107084.0,165.0,31666.0,4079.0,1568.0,1950.0,907.0,4836.0,13880.0,27220.0,167138.0,2020.0,7.0,East of England,E12000006,129.0,E06000031,"519970, 507588, 519460, 521733, 532698, 520170, 518253, 519470, 518638, 519760, 519156, 514842, 519580, 520447","296000, 295970, 295940, 296100, 294469, 302633, 295920, 296500, 296853, 300756, 308855, 301720, 295866, 299550","52.607846, 52.599929, 52.556677, 52.661183, 52.591551, 52.548184, 52.553086, 52.535984, 52.583124, 52.549536, 52.548144, 52.548683, 52.548028, 52.54848, 52.547725","-0.30827231, -0.23792414, -0.2321178, -0.41352836, -0.22902503, -0.23527095, -0.23524932, -0.23955272, -0.23968214, -0.25183566, -0.24244442, -0.25715914, -0.20373285, -0.039407253, -0.22304604",312.0
Peterborough,2020Q3,446.0,788.0,103624.0,309.0,24109.0,2555.0,827.0,1776.0,363.0,1353.0,7421.0,14295.0,143125.0,2020.0,7.0,East of England,E12000006,129.0,E06000031,"516000, 518720, 513700, 519978, 520524, 517612, 510000, 514163, 513590, 520054, 521050, 505403","296192, 298360, 298501, 302372, 298510, 298704, 300561, 294929, 294840, 299260, 299869, 306014","52.539527, 52.572916, 52.572358, 52.539073, 52.571211, 52.589381, 52.572536, 52.580036, 52.583401, 52.550636, 52.608911, 52.638495","-0.29107825, -0.21457094, -0.32539171, -0.32371799, -0.31689243, -0.3780409, -0.23063733, -0.25051049, -0.44486626, -0.22034548, -0.26729049, -0.22993792",252.0
Peterborough,2020Q4,319.0,42.0,8933.0,198.0,884.0,26.0,24.0,2.0,2.0,1.0,0.0,55.0,10112.0,2020.0,7.0,East of England,E12000006,129.0,E06000031,"517762, 517427, 517062","299678, 299101, 301798","52.601218, 52.582241, 52.577134","-0.262642, -0.27392515, -0.26833713",72.0
Peterborough,2021Q1,5.0,99.0,15205.0,152.0,1665.0,61.0,19.0,20.0,9.0,0.0,13.0,122.0,17243.0,2021.0,7.0,East of England,E12000006,129.0,E06000031,518400,300000,52.584923,-0.25386894,24.0
Peterborough,2021Q2,748.0,1537.0,238605.0,1225.0,50652.0,5457.0,1699.0,3985.0,934.0,4004.0,13861.0,29940.0,321959.0,2021.0,7.0,East of England,E12000006,129.0,E06000031,"520447, 507588, 518500, 520550, 532698, 503981, 518253, 518800, 519156, 506548, 515735, 519000, 517402, 514842, 516540, 520408","300608, 298400, 294469, 308855, 297450, 301720, 304302, 305645, 301780, 298357, 302388, 296853, 302488, 300756, 296700, 299550","52.606807, 52.599929, 52.556677, 52.661183, 52.591551, 52.6381, 52.593333, 52.583124, 52.623796, 52.535984, 52.562411, 52.555183, 52.570733, 52.570415, 52.600896, 52.60594","-0.26706668, -0.30827231, -0.41352836, -0.28220449, -0.46641154, -0.24914952, -0.29375802, -0.24559162, -0.25175715, -0.22337869, -0.22124648, -0.24244442, -0.25715914, -0.039407253, -0.22304604, -0.42690984",384.0
Peterborough,2021Q3,1729.0,2557.0,339964.0,1816.0,66414.0,6525.0,1907.0,3942.0,933.0,4773.0,16217.0,34297.0,445048.0,2021.0,7.0,East of England,E12000006,129.0,E06000031,"515470, 507280, 519580, 519200, 516000, 519460, 519978, 519470, 517807, 517427, 505403, 518720, 520524, 519760, 513500, 519260, 520170, 517612, 518638, 518000, 520054","296192, 300546, 295940, 301070, 298000, 294929, 302100, 295320, 309400, 298650, 299678, 295970, 302372, 304688, 296500, 294840, 295866, 296000, 304970, 298704, 299869, 306014, 295920","52.630212, 52.572879, 52.592135, 52.603618, 52.542957, 52.566764, 52.539073, 52.670434, 52.553086, 52.550636, 52.548184, 52.548144, 52.548683, 52.548028, 52.54848, 52.547725, 52.627176, 52.583401, 52.582241, 52.594625, 52.608911, 52.638495, 52.539527, 52.572916","-0.26025025, -0.24131161, -0.25938894, -0.41774995, -0.29536081, -0.26143363, -0.24190105, -0.29107825, -0.32293149, -0.23792414, -0.26094915, -0.26729049, -0.23955272, -0.26833713, -0.22902503, -0.23524932, -0.23527095, -0.23063733, -0.22034548, -0.22993792, -0.23968214, -0.25183566, -0.44486626, -0.25051049",516.0
Peterborough,2021Q4,166.0,27.0,5432.0,72.0,594.0,19.0,4.0,0.0,4.0,0.0,0.0,27.0,6152.0,2021.0,7.0,East of England,E12000006,129.0,E06000031,"517762, 519357, 517062","299101, 301798, 297655","52.601218, 52.577134, 52.563643","-0.262642, -0.24059474, -0.27392515",72.0
Peterborough,2022Q1,427.0,1021.0,132593.0,384.0,30488.0,3256.0,1070.0,1608.0,582.0,3445.0,9102.0,19064.0,183550.0,,,,,,,,,,,
Peterborough,2022Q2,330.0,629.0,93928.0,350.0,24024.0,2621.0,803.0,1131.0,664.0,4432.0,9740.0,19391.0,138322.0,2022.0,7.0,East of England,E12000006,129.0,E06000031,"507588, 520140, 518253, 507280, 533137, 519156, 506548, 521050, 520447","300546, 308909, 305645, 300561, 296500, 296853, 300756, 301720, 299550","52.553093, 52.599929, 52.592135, 52.583124, 52.589381, 52.556677, 52.661183, 52.591551, 52.6381","-0.41774995, -0.21457094, -0.22304604, -0.41352836, -0.22946727, -0.25715914, -0.039407253, -0.24244442, -0.42690984",204.0
Peterborough,2022Q3,774.0,2207.0,267364.0,689.0,60399.0,6503.0,2179.0,3396.0,1008.0,5505.0,16106.0,34697.0,365356.0,2022.0,7.0,East of England,E12000006,129.0,E06000031,"516000, 518720, 518500, 519460, 522500, 520170, 519978, 518380, 519470, 518638, 519760, 517807, 517427, 514842, 505403, 519580","296000, 296192, 295970, 295940, 294469, 302372, 296170, 294800, 295920, 304688, 296500, 301780, 294840, 295866, 299869, 299678","52.547725, 52.549602, 52.627176, 52.583401, 52.582241, 52.550636, 52.608911, 52.600896, 52.553086, 52.538202, 52.535984, 52.539073, 52.548184, 52.548144, 52.548683, 52.548028, 52.54848","-0.25601827, -0.30827231, -0.29107825, -0.25175715, -0.22902503, -0.23792414, -0.23527095, -0.23524932, -0.23955272, -0.23968214, -0.26094915, -0.25051049, -0.44486626, -0.25183566, -0.19479956, -0.26833713, -0.23063733",348.0
Peterborough,2022Q4,176.0,226.0,36487.0,114.0,7040.0,644.0,228.0,298.0,75.0,399.0,1461.0,3105.0,46972.0,2022.0,7.0,East of England,E12000006,129.0,E06000031,"517762, 517062, 520524, 520210, 520250, 519357","301798, 302035, 296500, 297655, 299101, 306014","52.638495, 52.602803, 52.577134, 52.553077, 52.601218, 52.563643","-0.22583884, -0.27392515, -0.22843537, -0.262642, -0.22034548, -0.24059474",132.0
Peterborough,2023Q1,380.0,1255.0,163781.0,521.0,30694.0,3045.0,957.0,1739.0,403.0,2050.0,7544.0,15738.0,211989.0,,,,,,,,,,,
Peterborough,2023Q2,558.0,3027.0,359768.0,1024.0,68511.0,6530.0,2156.0,3923.0,914.0,4166.0,15343.0,33032.0,465362.0,2023.0,7.0,East of England,E12000006,129.0,E06000031,"529681, 533137, 519580, 517664, 519200, 516000, 519460, 519470, 506548, 516540, 521674, 519760, 515031, 515675, 520170, 518253, 518638, 518770, 519156, 520447","295940, 302100, 296853, 301720, 302112, 295970, 296099, 304681, 308909, 296500, 294840, 295866, 296000, 298439, 300756, 295145, 297450, 305645, 295920, 299000","52.575857, 52.55003, 52.603618, 52.562411, 52.571482, 52.542019, 52.539073, 52.553086, 52.548184, 52.591551, 52.6381, 52.548144, 52.548683, 52.548028, 52.54848, 52.547725, 52.62441, 52.599929, 52.556677, 52.661183, 52.603178","-0.26610987, -0.24131161, -0.24876873, -0.28220449, -0.20479512, -0.29461431, -0.30525322, -0.29107825, -0.23792414, -0.25715914, -0.24244442, -0.42690984, -0.23955272, -0.22902503, -0.23524932, -0.039407253, -0.23527095, -0.23968214, -0.25183566, -0.085626612, -0.22304604",456.0
Peterborough,2023Q3,569.0,450.0,57047.0,325.0,9626.0,807.0,291.0,408.0,131.0,1092.0,3011.0,5740.0,73188.0,2023.0,7.0,East of England,E12000006,129.0,E06000031,"518720, 507588, 517612, 517427, 520054, 520090, 505403","296192, 302372, 299550, 297000, 298704, 294929, 299678","52.550636, 52.608911, 52.557596, 52.583124, 52.582241, 52.539527, 52.572916","-0.23002354, -0.25051049, -0.44486626, -0.41352836, -0.26833713, -0.26729049, -0.22993792",156.0
Peterborough,2023Q4,14.0,287.0,74529.0,213.0,13946.0,1797.0,425.0,887.0,163.0,891.0,4279.0,8442.0,97417.0,2023.0,7.0,East of England,E12000006,129.0,E06000031,"516555, 520524, 520408, 520250, 519357","302035, 302388, 297655, 300185, 306014","52.563643, 52.638495, 52.602803, 52.586984, 52.60594","-0.22583884, -0.22337869, -0.24059474, -0.28102234, -0.22034548",120.0
Plymouth,2000Q1,41.0,86.0,6831.0,183.0,743.0,43.0,8.0,0.0,1.0,0.0,0.0,52.0,7895.0,2000.0,1.0,South West,E12000009,203.0,E06000026,"254100, 251900","57000, 53287","50.360809233, 50.394729406","-4.054033037, -4.083500433",48.0
Plymouth,2000Q2,882.0,2994.0,143501.0,2527.0,22041.0,4152.0,1116.0,568.0,406.0,901.0,536.0,7679.0,178742.0,2000.0,1.0,South West,E12000009,203.0,E06000026,"249600, 244769, 250787, 245000, 248108, 244911, 250000, 246000, 247095","56000, 56673, 58626, 57161, 59435, 58737, 54550, 54006, 59000, 54330","50.410372174, 50.395143721, 50.369701289, 50.390009199, 50.371576262, 50.409507841, 50.383675138, 50.366303795, 50.406950158, 50.414257846","-4.110609458, -4.111739514, -4.152381607, -4.182791715, -4.101301461, -4.167498242, -4.137063815, -4.185885527, -4.184223142, -4.116318064",228.0
Plymouth,2000Q3,352.0,1418.0,76567.0,2001.0,10666.0,1786.0,606.0,319.0,196.0,397.0,271.0,3575.0,94227.0,2000.0,1.0,South West,E12000009,203.0,E06000026,"250000, 249218, 248430, 249640","54850, 58300, 55837, 57950","50.404976837, 50.374374582, 50.383044722, 50.402142448","-4.11711676, -4.1222022, -4.110816906, -4.134271883",96.0
Plymouth,2000Q4,411.0,1383.0,60227.0,1067.0,7854.0,1127.0,201.0,82.0,82.0,100.0,103.0,1695.0,72226.0,2000.0,1.0,South West,E12000009,203.0,E06000026,"246000, 250120, 252900, 248477","54440, 59160, 61310, 53440","50.369655788, 50.362435262, 50.432461563, 50.412717709","-4.133958266, -4.069510967, -4.166859155, -4.111710204",96.0
Plymouth,2001Q1,164.0,553.0,31424.0,1618.0,3440.0,300.0,39.0,30.0,20.0,37.0,14.0,440.0,37475.0,2001.0,1.0,South West,E12000009,203.0,E06000026,"254100, 251900, 247700","57000, 55093, 53287","50.375967043, 50.360809233, 50.394729406","-4.054033037, -4.143236595, -4.083500433",72.0
Plymouth,2001Q2,1314.0,5567.0,240839.0,4680.0,37376.0,6473.0,2518.0,1112.0,749.0,1415.0,698.0,12965.0,301427.0,2001.0,1.0,South West,E12000009,203.0,E06000026,"248000, 244769, 250787, 252900, 247750, 249800, 248108, 244911, 246000, 250000, 249400, 249820","53440, 56000, 58050, 58626, 54330, 56678, 54630, 57161, 54410, 59435, 58737, 54450, 54550, 54006, 57530, 54270","50.383675138, 50.406950158, 50.414257846, 50.366303795, 50.397945793, 50.369701289, 50.395143721, 50.389768152, 50.402554217, 50.362435262, 50.369008689, 50.372346358, 50.370733791, 50.370369199, 50.3716325, 50.409507841","-4.137063815, -4.101301461, -4.184223142, -4.111739514, -4.140006641, -4.110609458, -4.143732438, -4.069510967, -4.119016337, -4.113539602, -4.113186663, -4.113451722, -4.113226603, -4.167498242, -4.185885527, -4.167776156",348.0
Plymouth,2001Q3,372.0,2599.0,122971.0,2470.0,18267.0,3082.0,772.0,438.0,414.0,745.0,384.0,5835.0,152142.0,2001.0,1.0,South West,E12000009,203.0,E06000026,"249600, 249218, 251300, 245000, 249640, 247850, 250000","56100, 54920, 54550, 59000, 60602, 55837, 57950","50.410372174, 50.385938848, 50.374451149, 50.426068098, 50.371576262, 50.383044722, 50.402142448","-4.116318064, -4.093042487, -4.113115255, -4.182791715, -4.1222022, -4.11711676, -4.141058607",156.0
Plymouth,2001Q4,43.0,177.0,13684.0,410.0,1600.0,156.0,11.0,3.0,8.0,8.0,6.0,192.0,16063.0,2001.0,1.0,South West,E12000009,203.0,E06000026,248477,59160,50.412717709,-4.133958266,24.0
Plymouth,2002Q1,121.0,277.0,10347.0,314.0,1761.0,215.0,24.0,29.0,8.0,5.0,3.0,284.0,12983.0,2002.0,1.0,South West,E12000009,203.0,E06000026,246000,54440,50.369655788,-4.166859155,24.0
Plymouth,2002Q2,712.0,2768.0,135481.0,3698.0,18067.0,3291.0,646.0,317.0,315.0,506.0,278.0,5353.0,165367.0,2002.0,1.0,South West,E12000009,203.0,E06000026,"244769, 250787, 249100, 248108, 248430, 245900, 250000, 246000, 244911, 254100, 251900","56000, 54850, 58626, 59300, 53287, 57000, 59435, 58737, 54420, 54006, 58300","50.404976837, 50.370279828, 50.374374582, 50.409507841, 50.360809233, 50.383675138, 50.366303795, 50.394729406, 50.413305086, 50.406950158, 50.414257846","-4.110816906, -4.134271883, -4.101301461, -4.083500433, -4.167498242, -4.137063815, -4.054033037, -4.170258218, -4.185885527, -4.184223142, -4.123291906",264.0
Plymouth,2002Q3,172.0,714.0,41191.0,670.0,4758.0,980.0,109.0,68.0,104.0,144.0,88.0,1493.0,48826.0,2002.0,1.0,South West,E12000009,203.0,E06000026,"250120, 249600, 249218, 249640","57950, 55837, 61310, 54550","50.432461563, 50.371576262, 50.383044722, 50.402142448","-4.116318064, -4.1222022, -4.111710204, -4.11711676",84.0
Plymouth,2002Q4,355.0,1954.0,99734.0,1190.0,13373.0,2768.0,505.0,271.0,279.0,483.0,296.0,4602.0,120853.0,2002.0,1.0,South West,E12000009,203.0,E06000026,"251400, 248477, 247095","59160, 56673, 56890","50.390009199, 50.39306402, 50.412717709","-4.091949365, -4.152381607, -4.133958266",72.0
